tokenized_text,encoded_label
[ CLS ] 箴言 ： 1 . 体谅 他人 并 不 困难 ， 只要 站 在 对方 的 立场 看 问题 [ SEP ] 2 . 如果 能先 看到 自己 的 不是 ， 答案 就 会 不 一样 [ SEP ] 3 . 错误 地 诠释 别人 的 好意 ， 会 让 自己 亏 [ SEP ] 4 . 事情 既然 已经 发生 了 ， 担心 不如 宽心 [ SEP ] 5 . 不管 遇到 什么 事 ， 换个 角度 去 思考 ， 所 得到 的 想法 跟 作法 一定 会 更 圆满 的 [ SEP ] 6 . 对待 事情 的 看法 ， 反映 出 一个 人 内心 真正 的 态度 [ SEP ],0
[ CLS ] 如果 一个 人向 你 表白 ， 无论如何 请 珍惜 TA 对 你 的 爱 ， 即便 只 做 普通 朋友 ， 这样 的 表白 不会 再有 第二次 [ SEP ] 也许 ， 爱 不是 寻找 一个 完美 的 人 ， 而是 要 学会 用 完美 的 眼光 欣赏 一个 不 完美 的 人 [ SEP ] 牵 了 手 ， 就 不要 随便 说 分手 [ SEP ],0
[ CLS ] 获得 卫浴 十大 品牌 荣誉 的 分别 是 ： （ 排名 不 分 先后 ） 箭牌 卫浴 、 全友 卫浴 、 惠达 卫浴 、 申鹭达 卫浴 、 辉煌 水暖 、 中宇 卫浴 、 安华 卫浴 、 四维 卫浴 、 东鹏 洁具 、 新 泰和 卫浴 [ SEP ],0
[ CLS ] 乐清 警方 侦查终结 ， 前 村长 钱云会 死 于 交通 意外 [ SEP ] 这 已经 是 定论 了 ， 无可 推翻 ！ [ SEP ] 现在 唯一 希望 就 在 费 良玉 身上 ， 只有 判费 良玉 危害 公共安全 罪 ， 死刑 并 立即 执行 ， 方可 平息 由此 产生 的 恶劣影响 ， 也 只有 这样 才能 使费 良玉 被 扭曲 的 灵魂 得到 舒展 [ SEP ],0
[ CLS ] 报道 说 ： 发改委 对 联合利华 实行 200 万 的 处罚 ， 缘由 为 3 月份 散布 涨价 信息 [ SEP ] 这 理由 太 牵强 了 点 ， 如果 3 月份 不约 谈 联合利华 不让 涨价 人家 会不涨 么 ？ [ SEP ] 每次 汽油 涨价 前 一样 散布 信息 ， 怎未见 约 谈 ？ [ SEP ] 怎未见 罚款 ？ [ SEP ] 为何 国企 能 做 的 事 在 私企 就 不 可以 了 ？ [ SEP ] 政府 作为 监管 机构 应 秉承 三公 原则 ， 否则 这样 的 商业 环境 会 影响 到 经济 [ SEP ],6
[ CLS ] 1 .   今天 演讲 《 互联网 的 九个 产品 精神 之二 》 ： [ SEP ] 3 ） 数据 导向 ： 用 互联网 的 特性 获取 用户 使用 轨迹 ， 做 A - B   Test 理解 用户 需求 和 选项 ， 从中 判断 如何 设计 产品 和 排序功能 [ SEP ] 4 ） 清晰 定位 ： 知道 你 的 产品 的 核心 需求 和 功能 ， 两句话 说 清楚 [ SEP ] 清晰 目标 用户 是 谁 ， 不能 太广 [ SEP ] 用 定位 来 挑选 功能 ， 避免 功能 膨胀 [ SEP ],0
[ CLS ] 何止 有意思 啊 ， 绝对 有 内涵 啊 [ SEP ] / / @ 蕾 蕾 张 的 微微 博 : 有意思   / / @ lhf1230 : / /   @ 宅 男宅 女爱 冷笑 话   : 不是 一般 的 经典,3
[ CLS ] 唐僧 是 个 好 领导 ： 人们 指责 唐僧 昏庸 ， 却 没有 深入 认识 他 的 内心世界 [ SEP ] 唐僧 有 崇高 的 事业 目标 ， 坚定不移 的 意志 ， 严于律己 的 作风 [ SEP ] 对 部下 宽严 相济 ， 有 知人之明 [ SEP ] 孙悟空 本事 很大 ， 但是 造反派 出身 ， 必须 严加 管束 ， 才能 成功 成才 [ SEP ] 猪八戒 的 小毛病 无碍 大局 [ SEP ] 沙僧 和 白龙马 各能 发挥所长 [ SEP ] 这样 的 好 领导 哪里 去 找 ？,3
[ CLS ] 还有 两个 感激 却 失联 的 姐姐 [ SEP ] 一个 是 马 总 [ SEP ] 第一次 上 油壶 的 项目 ， 马 总 坐镇 天津 [ SEP ] 我 作为 一个 小土豆 和 马 总住 一屋 [ SEP ] 为了 缓解 紧张 ， 每天 起床 和 睡觉 ， 我 都 会 跟 自己 喊话 ， 生活 是 一团 麻 啊 [ SEP ] 项目 结束 的 时候 ， 马 总 跟 我 说 ， 一团 麻 ， 我 都 要 被 你 搞 成 一团 麻 了 [ SEP ] 对于 我 来说 ， 马 总是 technica 活字典 [ SEP ] 是 我 希望 到达 的 高度 [ SEP ],3
[ CLS ] 没有 思想 的 女人 很少 主动出击 ， 因为 她们 不会 主动 思索 什么 ， 只有 被动 的 等待 对方 的 攻击 后 ， 才能 进行 反击 [ SEP ] 女人 的 反击 也 是 针尖对麦芒 地 计较 一些 细枝末节 ， 且 常常 下笔千言 ， 离题万里 ， 如果 让 几个 女人 研究 中国 与 美国 的 关系 难题 ， 经过 几天 的 各执一词 ， 随时 变换 主题 的 激烈 讨论 后 ， 形成 的 决议 将 是 ： 打倒 小 三 [ SEP ],0
[ CLS ] 樊建川 提出 一个 问题 ： 抗日战争 中有 多少 中国 战俘 ？ [ SEP ] 谁 能 回答 这个 问题 呢 ？ [ SEP ] 那些 为 国家 生存 而 做 了 俘虏 的 勇士 们 ， 他们 是 有 名字 的 [ SEP ],0
[ CLS ] 新年 第二天 ！ [ SEP ] 其实 十多年 来 要 的 不 多 ， 就 想 ～ 宅 [ SEP ] 放假 只求 能 安静 一下 、 吃 爱 吃 的 、 别 受气 [ SEP ] 但 2010 年 ， 我 看 没有 一个 假期 如愿 ， 不全 爆 就 烧香拜佛 了 ， 一般 都 是 吃 不好 、 睡 不好 、 人 在 囧 途不说 ， 还 途遇 囧 人 [ SEP ] 唉 ～ [ SEP ] 或许 这 就是 人生 吧 ， 反正 苦命 的 依旧 苦命 ， 一切 要 认命 [ SEP ] 男人 不难 ， 就 不是 男人 啊 ～ [ SEP ] 2011 年 希望 好 过点 [ SEP ],5
[ CLS ] 儿子 的 学习桌 ， 每天晚上 都 成 了 我 玩 魔兽 的 笔记本电脑 桌 了 ， 哈哈 ， 一会儿 照个 照片 发来 ， 拿 手机 拍 吧 ， 虽然 效果 很烂 ， 但是 发 的 方便 [ SEP ],2
[ CLS ] 哈哈 没夸 你 ， 我 这人 就是 实在 人 说 实在话 … [ SEP ] / / @ 星库 刘海洋 : 回复 @ 王艺禅 V : 看 你 把 我 夸 的 ， 心里 热乎乎 的 [ SEP ] 我 才 知道 说实话 还有 人 夸 ， 更 明确 了 努力 方向 [ SEP ] / / @ 王艺禅 V : 转发 此微博 : 哈哈 ！ [ SEP ] 你 相当 幽默 拉 老大,2
""" [ SEP ] 如果 我们 在 埋头 发展 经济 时 ， 忘 了 关照 我们 的 心灵 ， 在 强调 竞争 时 ， 忽略 了 人 与 人 之间 的 关怀 ， 社会 经济 的 发展 就 很 难 与 个体 身心 的 快乐 成正比 [ SEP ] 因为 经济 再 发达 ， 钱 再 多 ， 最 多 只能 买来 现代化 的 生活 方式 ， 却 无法 买来 人心 的 和谐 与 快乐 [ SEP ] — — 萧然 《 我们 比 20 年前 快乐 吗 》 （ 《 读者 》 2011 , 2 ） """,0
[ CLS ] 台湾 75 期 《 Fans 粉丝 志 》 ， 《 韩庚 · 挑战 大 银幕   成功 圆梦 》 采访 页面 翻拍 （ 我 没有 扫描机 ， 所以 拿 相机 拍 的 ， 大家 凑合 看 =   = ） 4   （ 原图 ， 点击 可 放大 ^ ^ ）,0
[ CLS ] 有人 跟 我 说 ， 我们 私奔 [ SEP ] 有 跟 我 人 说 ， 等 我 以后 会 好 的 ， 以后 在 一起 [ SEP ] 有人 跟 我 说 ， 我 马上 要 走 了 [ SEP ] 不 结婚 的 爱情 就是 爱着 爱 着 ， 结果 最后 发现 一个 人 [ SEP ] [ 哈哈 ] 所以 ， 应该 说 ， 我们 结婚 吧 [ SEP ],0
[ CLS ] 做梦 都 梦 到 老板 在 帮 我 改 proposal [ ELLIPSIS ] 然后 瞬间 在 梦里 反应 过来 我 靠 下午 了 答应 客户 上午 打 的 电话 没打 ， 明 就 走 了 来不及 了 怎么办 怎么办 ， 然后 瞬间 醒过来 ， 很 高兴 的 发现 天 还 没亮 ， 于是 默念 一百遍 记得 早上 到 公司 就 给 客户 电话 电话 电话 然后 踏实 的 再次 睡着 了 [ SEP ],2
[ CLS ] 如果 有 一天 ， 当 爸爸妈妈 站 也 站不稳 ， 走 也 走不动 的 时候 ， 请 不要 催促 他们 ， 因为 你 在 慢慢 的 长大 ， 而 他们 却 在 慢慢 变老 … … [ SEP ] 请 你 紧紧 握住 他们 的 手 ， 陪 他们 慢慢 地 走 — — 就 像 ， 当年 他们 牵着 你 一样 … … [ 心 ],3
[ CLS ] 威斯康星大学 叶维廉 教授 在 比较 中西 传统 山水诗 的 时候 指出 ， 西方 诗 因为 时态 和 连接词 等 语法 原因 ， 诗人 不可避免 地要 确认 所 描述 对象 的 时空 和 逻辑关系 ， 这样 西方 诗 的 意义 有 较大 确定性 [ SEP ] 而 中国 古诗 既 无 时态 ， 又 很少 表示 因果 转折 的 连接词 ， 诗人 强加于 读者 的 关系 比西 诗少 ， 读者 在 欣赏 时 可以 有 更 自由 丰富 的 解读 [ SEP ],0
[ CLS ] 黄牛 哥问 卢广仲是 哪儿 人 ， 我 说 台湾 ， 他 说 ， 哦 ， 人太多 了 ， 我 都 记 不得了 [ SEP ] 然后 我 问 ， 新晋 歌手 ， 票房 是不是 不太好 ？ [ SEP ] 牛哥 说 ， 没有 那 五棵松 方大同 好 [ SEP ],0
""" [ SEP ] If   you   cannot   find   peace   within   yourself ,   you   will   never   find   it   anywhere   else .   如果 找 不 回 自己 内心 的 宁静 ， 你 去 外面 找 是 找 不到 的 ， 不管 你 去 哪里找 [ SEP ] """,0
[ CLS ] 能 问 这 问题 的 就 可以 归入 送 钱 阶级 了 [ SEP ] / / @ 老郎来 了 : 王总 ， 推荐 一个 靠谱点 的 股票 呗 ～ ～ [ SEP ] 可以 私信 我 啊 [ SEP ] / / @ Kevin 王 青松 :   抢 涨停 的 傻 了,0
[ CLS ] 今天 去 中关村 修 电脑 ， 等 的 时候 一个 男 的 进来 说 要 买 摄像头 ， 老板 就 给 他 拿 了 一个 ， 他 拿 着 摄像头 ， 逗 老板 大概 1 岁 半 的 孩子 ， 举着 摄像头 让 孩子 亲 他 一下 ， 说 不然 就 把 他家 东西 拿走 ， 说 着 就 假装 向外走 ， 老板 以为 闹 玩 ， 也 没 在意 ， 然后 ， 这货 就 拿 这 摄像头 真 走 了 [ ELLIPSIS ] [ SEP ] 老板 一会 才 缓 过来 ， 追 出去 早 没人 了 · ·,7
[ CLS ] 据 今日 凌晨 2 ： 30 左右 玉龙 县 山火 扑救 指挥部 介绍 ， 目前 有 1200 多人 守候 在 火场 附近 ， 等待 夜间 气温 降低 ， 风势 减弱 火情 稳定 后 ， 将 全力 进行 明火 扑灭 工作 [ SEP ] 如果 气象条件 不 发生 异常 变化 ， 计划 在 今日 上午 十点 左右 扑灭 明火 [ SEP ],0
[ CLS ] 我 的 手工艺品 三   成品 [ SEP ] ( 明天 婚礼 送 戒指 的 盒子 跟 气球 [ SEP ] 今天 婚庆 来晚 了   工作量 太 大   我 就 帮忙 做 了 这个 [ SEP ] 对 我 来说 挺 容易   早 在 06 年 读书 时 我 就 经常 用 这 一招   那 时候 还 没 婚庆 公司 的 概念 [ SEP ] 所有 事情 必须 自己 搞定   想想 这 两年 婚庆 的 发展 还 真是 够快 ),0
[ CLS ] 回复 @ 爱民 律师 : 周泽 律师 用 行动 回答 了 你 [ SEP ] 我 就 像 周泽 那样 做 的 [ SEP ] 或许 我 没 他 的 影响力 ， 可是 我会 尽力 [ SEP ] / / @ 爱民 律师 : 回复 @ 何辉 新 律师 : 我 对此 表示 钦佩 [ SEP ] 但是 ， 我 还是 想 知道 ， 如果 您 的 委托人 在 不知情 （ 或 知情 ） 的 情况 下 ， 其 行为 违反 了 您 心目 中 的 恶法 ， 您 会 怎么 做 ？,0
[ CLS ] 那时 ， 我 突然 明白 了 过来 [ SEP ] 原来 我 一直 害怕 的 不是 上帝 ， 魔鬼 或是 死亡 ， 而是 ， 即便 我们 不再 存在 ， 万事万物 却 依然 如常 继续 [ SEP ] — — 西蒙 · 凡 · 布伊   《 因为 爱 》,0
[ CLS ] 今晚 这里 将 举行 《 汉诗 》 走进 高校 的 一个 启动 仪式 ， 同时 ， 也 会 有 青年 诗人 即兴 朗诵 诗歌 [ SEP ] 大家 边 品茶 喝咖啡 ， 边 听 诗歌朗诵 ， 欢迎 来 坐坐 ！,2
[ CLS ] 国内 的 颁奖礼 较之于 奥斯卡 ， 主持 、 嘉宾 、 获奖 演员 在 台上 最大 的 差别 ， 就是 不够 松弛 [ SEP ] 阅历 浅 、 文化 薄则 紧 ， 反之 即会松 [ SEP ] 演员 在 台上 （ 或镜 前 ） 最 难 保持 的 就是 松弛 ， 这 也 是 前 苏联 表演 教宗 斯坦尼 斯拉夫 教学 体系 的 核心 [ SEP ] 不知 现在 的 中戏 是否 还 在 用 斯坦尼 体系 教学 [ SEP ],0
""" [ SEP ] 初夏 ,   我 正在 池塘 边 上网 ,   赏莲 ( 有没有 ) ,   忽然 一阵 微风 吹 来 [ 微风 ]   [ 微风 ]   [ 微风 ]   把 我 的 鼻子 塞住 了 [ ELLIPSIS ] [ SEP ] 马勒 戈壁 ,   抽 不了 烟 了 ! ! ! ! ! """,1
[ CLS ] 关心 璐 儿 的 朋友 们 ， 她 现在 很 好 ， 大家 放心 ， 病床 上 的 璐 儿 像 只 小猪 现在 变 的 超乖 … … [ SEP ] 虽然 还 在 高烧 ， 不过 我 相信 会 好 起来 的 ： ）,3
[ CLS ] 渐渐 成长 的 我们 ： 习惯 了 每天 上下班 一个 人 坐在 公车上 ， 塞上 耳塞 ， 看着 窗外 和 我们 一样 为 生活 而 忙碌 奔波 的 人 [ SEP ] 会 感慨 生活 是 多么 不易 ， 不再 是 爸妈 怀抱 里 的 小孩 ， 已经 长大 的 我们 却会 被 电影 里 的 某个 情节 而 感动 [ SEP ] 生活 改变 了 我们 ， 却变 不了 坚强 的 外表 下 那颗 敏感 而 柔弱 的 心 [ SEP ],5
[ CLS ] 超 神奇 的 股市 信号 ， 不信 都 不行 … … [ SEP ] / / @ SMG 陆洋 :   @ I _ C _ C   / / @ 仇芳芳 ： [ SEP ] / / @ dobbyzhang : 无,7
[ CLS ] 道 不同 ， 不相为谋 [ SEP ] 有些 人 ， 对 他们 寄予希望 就是 浪费时间 ， 嘴 上 仁义道德 ， 其实 只 为了 自己 的 利益 ， 而且 鼠目寸光 [ SEP ] 不 陪 他 玩 了 [ SEP ],1
[ CLS ] 分享 图片 谁 能 告诉 我 这人 到底 是 谁 ， 我求 你们 了   谢谢 ， 我会 报答 大家 的 ， 来 天津 的 车票 我 给 你们 报 了 ， 煎饼果子 给 你们 加 8 个 鸡蛋 ！ ！ [ SEP ] 谢谢 了   ， 互相 问 一下,3
[ CLS ] 刚看 完王 朔 的 《 一半 海水 ， 一半 火焰 》 [ SEP ] 原来 缺少 安全感 的 两人 可以 互相 折磨 到 这种 程度 [ SEP ] 由此可见 ， 内心 的 力量 是 十分 强大 的 [ SEP ] 晚安 全世界 [ 打 哈气 ] [ 打 哈气 ] [ 打 哈气 ],0
[ CLS ] 白胡椒 河虾 = 麦虾 虾 [ SEP ] 很 野味 哦 [ SEP ] 就是 好辣 [ SEP ] 做 的 时候 都 味道 刺激 味蕾 的 气味 真 扑鼻 [ SEP ] 白胡椒 祛湿 [ SEP ] 黑胡椒 很香 [ SEP ],3
[ CLS ] 回复 @ 阳光 靓女 : 多谢 博友 的 关注 ， 熙道 一定 不会 辜负 大家 的 期望 [ 太阳 ]   / / @ 阳光 靓女 : [ 太阳 ]   熙道 老师 的 重任在肩 ， 不负重望 ， 童鞋 们 预祝 老师 圆满完成 拍摄 任务 ！ [ SEP ] 加油 ！ [ 闪闪 红 ],2
[ CLS ] 每次 在 诺 坎普 ， 看见 切尔西 国米 皇马 被 罚 下 一个 人 ， 心里 就 安定 下来 了 [ SEP ] 这些 球队 早 都 习惯 了 十个 人 比赛 [ SEP ] 少 一个 人 ， 死守 起来 更 肆无忌惮 [ SEP ] 真是 魔高一尺 ， 道 高 一战 ， 你 有 干爹 ， 我 有 死守 [ SEP ],0
[ CLS ] 看 = 探索 与 发现 [ SEP ] / / @ Resource 雷羽 ： 你 有 理由 不让 你 儿子 看 新闻联播 吗 ？ [ SEP ] 求解 [ SEP ] / / @ 张计卫 : 雷 总站 的 高 尿 的 远 啊 !,0
[ CLS ] 佛说 ， 生命 中 的 许多 东西 是 可遇 不可 求 ， 刻意 强求 的 得不到 ， 而 不曾 被 期待 的 往往 会 不期而至 [ SEP ] 因此 ， 要 拥有 一颗 安闲自在 的 心 ， 一切 随缘 ， 顺其自然 ， 不 怨怒 ， 不 躁进 ， 不 过度 ， 不 强求 ， 不 悲观 ， 不 刻板 ， 不 慌乱 ， 不 忘形 ， 不以 物喜 ， 不以己 悲 [ SEP ],0
[ CLS ] 中国 的 人大代表 真是 很 奇特 的 一类 生物 [ SEP ] 所谓 代表 ， 应该 是从 某一 人群 里 来 ， 和 某 一 人群 的 人 有 相同 特性 ， 且 代表 这一 群体 的 利益 [ SEP ] 可 事实上 恰恰相反 ， 人大代表 们 几乎 是 横空出世 的 ， 除了 一年 几次 作秀 似的 调研 ， 始终 和 人民 保持 距离 ， 最 奇特 的 是 ， 就 没见 他们 真正 为 人民 争取 过 利益 ， 倒 是 代表 人民 一直 在 出卖 人民 [ SEP ],1
[ CLS ] 美国全国广播公司 ( NBC ) 24 日 报道 ， 有 多名 美国 官员 表示 ， 朝鲜 最早 将 于 美 当地 时间 24 日晚 进行 核试验 [ SEP ],0
[ CLS ] 听说 SimSimi 最近 很火 ？ [ SEP ] 狗萌萌 忍不住 去 试了试 [ ELLIPSIS ] [ SEP ] 结果 发现 这货太特 么 黑 了 ！ ！ [ SEP ] 瞧瞧 他 各种 吐槽 ， 这 小鸡 太 凶残 [ ELLIPSIS ] [ SEP ] 注 ： SimSimi 是 一个 国外 开发 的 聊天 app ， 以 小鸡 为 自己 形象 [ SEP ],7
[ CLS ] 路透社 报道 ， 5 月 21 日 ， 有 利比亚人 携带 枪 只 和 匕首 闯入 一辆 载有 外国 记者 的 巴士 [ SEP ] 当时 ， 一辆 酒店 穿梭 巴士 载 着 一名 路透社 记者 和 一名 香港凤凰卫视 记者 驶往 突尼斯 边境 ， 车辆 在 加油站 优先 获得 了 汽油 ， 从而 引发 人群 不满 [ SEP ] 此 事件 反映 了 人们 对气油 短缺 、 北约 两个 月 的 空袭 、 国家 媒体 与 外国 记者 不 实 报道 的 愤怒 [ SEP ],0
[ CLS ] 中高层 管理者 最 不该 有 的 三种 习惯 ： 抱怨 、 滥用 权利 、 盲目服从 [ SEP ] 永远 不要 在 下属 面前 抱怨 你 的 公司 或 老板 ， 一百 项 激励 措施 都 挽回 不了 一句 抱怨 带来 的 消极影响 ； 珍惜 你 手中 的 权利 ， 好 队伍 是 带 出来 的 ， 不是 管 出来 的 ； 盲目服从 不 等于 出色 的 执行力 [ SEP ] 老板 宁可 在 事前 听 你 拒绝 的 理由 ， 也 不要 在 事后 得到 失败 的 噩耗 ；,0
[ CLS ] 5 月 15 日 ， 宽旭 法师 前往 京都 ， 在 天龙 寺宝 严院 田源 和尚 的 陪同 下 ， 拜访 了 大觉寺 、 仁和 寺 、 智积院 、 东长 寺 等 寺院 ， 并 向 他们 介绍 了 大兴 善寺 大雄宝殿 的 进程 ， 邀请 他们 在 下半年 前往 西安 参加 大兴 善寺 大雄宝殿 落成典礼 暨 佛像 开光 法会 [ SEP ],0
[ CLS ] 为 神马 伤到 的 偏偏 是 右手 食指 ！ … [ SEP ] 画画 写字 打鼓 都 离不开 它 啊啊啊 啊 … [ SEP ] 一 用力 就 会 把 伤口 撕裂 ， 创口 贴 像 丢 进血缸 里 泡 过 一样 … [ SEP ] 我 还要 浪费 多少 创口 贴 啊 …,5
[ CLS ] 一 老太太 看 完 黑人 百米 赛后 ， 抹 着 眼泪 说 ： 吓死人 ！ [ SEP ] 几个 挖煤 的 跪成 一排 被 枪毙 ， 没 瞄准 就 开 了 枪 ， 娃儿 们 吓 得 那个 跑 呀 ， 绳子 都 拦不住 哇 ！,0
[ CLS ] Anna   Dello   Russo 一袭 连身 皮裙 以及 颇具 特色 的 帽子 亮相 Lanvin 发布会 [ SEP ] ( @ VOGUE 时尚网   ),0
[ CLS ] 圣埃蒂安 高层 关于 帕耶 的 态度 远比 想象 中 的 强硬 ， 之前 他们 已经 坚决 地 拒绝 了 一份 来自 切尔西 的 千万 报价 ， 自然 巴黎 那份 800 万 + 200 万 奖金 的 报价 也 不足以 使圣 埃蒂安 动摇 [ SEP ] 虽然 帕耶 态度强硬 ， 并 已经 亲临 巴黎 ， 但 绿军 主席 罗梅 耶 讽刺 帕耶是 去 看 艾 佛尔 铁塔 的 ， 而且 希望 明早 他 能 在 圣埃蒂安 和 他 的 队友 们 共进 早餐 [ SEP ],0
[ CLS ] 你 身边 有 沒 有 一个 喜欢 咬人 的 女生 ？ [ SEP ] 她 喜欢 在 你 手臂 上 使劲 的 咬一口   然后 问 你 痛不痛 [ SEP ] 看到 你 手臂 上 的 牙齿 印东 一个 坑西 一个 坑   她 又 会 把 你 的 手 拿 过去 亲 几口   这 是 她 对 你 专属 的 烙印 [ SEP ] 但 始终 会 有 那么 一天   你 会 甩开 她 的 手   说 她 煩 [ ELLIPSIS ] [ SEP ] 喜欢 咬人 的 女生 都 缺乏 安全感   如果 你 身边 有 一个 喜欢 咬人 的 女生   请 疼 她 多一点 [ SEP ],0
[ CLS ] 若 ， 让 夜 停止 清唱 ， 只 留下 淡淡的 剪影 ， 是否 我 的 惆怅 ， 会 随着 夜 的 静止 而 宁静 [ SEP ] 若 ， 让 回忆 停止 漫延 ， 只 留下 浅浅的 余温 ， 是否 我 的 思念 ， 会 随着 记忆 的 终止 而 停歇 [ SEP ],0
[ CLS ] 当当 买 过 一次 书 ， 发现 错 了 ， 要求 退换 ， 过程 痛苦 ， 搭 了 时间 和 邮费 ， 结果 石沉大海 ， 快 两年 了 [ SEP ] 这辈子 再 不 沾 他们 家族,1
[ CLS ] 发怒 ， 是 用 别人 的 错误 惩罚 自己 ； 烦恼 ， 是 用 自己 的 过失 折磨 自己 ； 后悔 ， 是 用 无奈 的 往事 摧残 自己 ； 忧虑 ， 是 用 虚拟 的 风险 惊吓 自己 ； 孤独 ， 是 用 自制 的 牢房 禁锢 自己 ； 自卑 ， 是 用 别人 的 长处 抵毁 自己 · · · 摒弃 这些 ， 你 就 会 轻松 许多 ！ ！ ！,0
[ CLS ] 回 上海 喽 ， 刚刚 到 火车站 已误 了 火车 ， 于是 直奔 去 改签 半小时 后 一班 ， 所幸 的 是 还有 位子 [ 呵呵 ] 多 出来 的 二十分钟 正 好吃 顿 中饭 ， 东方 既白 的 猪排 饭 正好 特价 ， 比 昨天 的 coco 实惠 多 了 [ 酷 ] 自己 是 个 随性 的 人 ， 旅途 中 常常 有 这样 的 小 意外 ， 随遇而安 就 好 ， 每个 意外 都 是 段 独特 的 经历 … [ SEP ] 不过 ， 如此 还是 一个 人 上路,2
[ CLS ] 昨天下午 ， 要 给 新 的 类似 新闻 梳理 的 子 栏目 起个 名字 ， 于是 大家 七嘴八舌 就 起出 了 一堆 ， 这是 一部分 [ SEP ] 看看 哪个 最 不正经 ？,0
[ CLS ] 最新 世界 人口 排名 ： 1 、 中国 ； 2 、 印度 ； 3 、 Facebook ； 4 、 QQ ； 5 、 QQ 空间 ；   6 、 美国 ； 7 、 MySpace ； 8 、 印度尼西亚 ； 9 、 巴西 ； 10 、 Twitter [ SEP ],0
